Date,lat,lon,dep,yr,mag
1992-02-02,45.472,150.783,34.8,1992,5.6
1992-02-05,52.264,-170.257,36.6,1992,5.7
1992-02-06,-5.754,103.026,33.5,1992,6.3
1992-02-09,48.063,152.867,133.9,1992,5.6
1992-02-11,-9.399,124.721,20.1,1992,5.5
1992-02-13,-15.909,166.326,12.6,1992,6.8
1992-02-13,53.56,-165.817,47.1,1992,5.8
1992-02-17,79.17,124.479,21.8,1992,5.8
1992-02-17,-56.107,157.939,14.5,1992,6.1
1992-02-17,-21.609,170.472,148.7,1992,6.1
1992-02-20,-15.34,-177.108,381.6,1992,5.8
1992-02-21,-6.201,147.653,65.2,1992,5.8
1992-02-21,14.124,-92.123,52.2,1992,5.5
1992-02-26,11.73,57.753,18.6,1992,5.8
1992-02-27,-6.173,147.662,38.2,1992,6.7
1992-02-28,-24.43,-69.935,55.5,1992,5.6
1992-03-02,52.915,159.799,44.1,1992,6.9
1992-03-02,52.902,159.865,33.9,1992,6
1992-03-03,-14.382,167.259,157,1992,5.6
1992-03-03,44.256,149.107,32.8,1992,5.7
1992-03-03,44.233,149.032,34.3,1992,5.7
1992-03-04,-3.011,147.958,20.6,1992,6.4
1992-03-05,11.53,42.801,7.5,1992,6.2
1992-03-05,52.877,159.573,45.1,1992,6.3
1992-03-07,10.232,-84.301,79,1992,6.5
1992-03-07,-3.479,146.451,22.1,1992,6.1
1992-03-11,-3.349,146.618,20.5,1992,6
1992-03-13,52.441,-178.953,197.4,1992,6.4
1992-03-13,39.718,39.622,25.9,1992,6.7
1992-03-13,-9.233,152.328,26.8,1992,6.2
1992-03-15,23.577,123.558,31.9,1992,5.7
1992-03-15,39.509,39.936,30.6,1992,5.7
1992-03-19,17.219,120.86,50.5,1992,5.9
1992-03-22,-42.528,-18.476,2.6,1992,5.5
1992-03-24,-55.762,-123.103,9.2,1992,5.9
1992-03-24,3.646,127.027,52.1,1992,5.8
1992-03-26,51.275,-179.742,25,1992,5.8
1992-03-30,-17.845,-116.185,15,1992,5.7
1992-03-31,-49.731,-113.861,5,1992,6.2
1992-04-03,-5.716,151.235,32.9,1992,6.5
1992-04-03,-28.901,-69.606,105.9,1992,5.5
1992-04-04,-17.944,-178.329,581.6,1992,5.6
1992-04-05,-11.904,166.377,51.5,1992,6
1992-04-05,11.289,-86.432,60.8,1992,5.5
1992-04-06,50.504,-130.337,21.8,1992,6.7
1992-04-06,-1.877,97.675,36.8,1992,5.7
1992-04-06,50.55,-130.008,15,1992,5.8
1992-04-07,-4.163,130.96,50.3,1992,5.9
1992-04-07,-16.89,168.225,16.5,1992,5.8
1992-04-08,-16.896,168.375,15.3,1992,5.5
1992-04-08,-16.757,168.432,29,1992,5.8
1992-04-09,-17.807,-174.365,179.4,1992,5.7
1992-04-16,1.204,122.595,37.3,1992,6
1992-04-16,-20.215,-68.551,117.3,1992,5.6
1992-04-16,-5.751,149.051,150.2,1992,5.6
1992-04-18,-5.486,102.876,27.1,1992,6.6
1992-04-19,23.887,121.552,22.2,1992,6
1992-04-20,-22.227,170.526,40,1992,5.5
1992-04-23,33.866,-116.517,4,1992,6.1
1992-04-23,22.422,98.887,8.5,1992,6
1992-04-23,22.41,98.821,7.5,1992,6
1992-04-24,27.539,66.102,19.5,1992,5.9
1992-04-24,-8.993,-109.758,18.9,1992,5.7
1992-04-25,40.35,-124.068,18.5,1992,7.2
1992-04-26,40.547,-124.254,30.7,1992,6.4
1992-04-26,40.425,-124.407,24.5,1992,6.6
1992-04-28,5.607,124.018,480,1992,5.7
1992-04-29,-10.699,166.134,40.3,1992,5.7
1992-04-30,35.11,26.663,26.7,1992,5.5
1992-05-04,-6.786,130.197,88.7,1992,6
1992-05-07,41.2,144.671,27,1992,5.8
1992-05-10,37.164,72.905,38.9,1992,5.6
1992-05-12,-16.537,-172.291,12.3,1992,6.7
1992-05-15,-6.064,147.618,65.7,1992,7.2
1992-05-15,40.998,72.469,30.3,1992,6.2
1992-05-16,-19.11,169.16,162.6,1992,6
1992-05-16,-38.349,178.197,24.1,1992,5.5
1992-05-16,-13.607,-76.018,57.8,1992,5.9
1992-05-17,7.326,126.667,35.5,1992,7.1
1992-05-17,7.235,126.754,63.5,1992,7.2
1992-05-17,-6.443,153.255,29.6,1992,5.7
1992-05-18,-33.613,-72.001,31.6,1992,6
1992-05-18,7.346,-82.329,11.4,1992,6.2
1992-05-19,-9.453,159.361,37.2,1992,5.6
1992-05-20,33.339,71.308,19,1992,5.9
1992-05-21,-6.155,147.286,53.8,1992,5.8
1992-05-21,31.048,141.846,30.8,1992,5.7
1992-05-22,-3.515,144.121,27.1,1992,6.1
1992-05-23,13.533,-89.986,75.9,1992,5.8
1992-05-25,-4.787,139.73,19,1992,5.5
1992-05-25,19.611,-77.887,27.3,1992,6.8
1992-05-27,-11.077,165.29,19.8,1992,7
1992-05-27,-11.161,165.133,33.5,1992,6.1
1992-05-27,-41.59,173.638,71.5,1992,5.7
1992-05-28,-30.666,-177.962,29.5,1992,5.6
1992-05-28,47.63,155.47,20.9,1992,5.5
1992-05-29,31.234,141.793,28.2,1992,5.9
1992-05-30,30.726,141.674,27.9,1992,5.9
1992-05-30,14.421,-92.931,57.8,1992,6.3
1992-05-31,30.698,141.687,38.7,1992,5.7
1992-06-02,-16.061,92.73,7.7,1992,5.6
1992-06-02,-16.123,92.813,14.3,1992,6.1
1992-06-03,51.134,178.738,32.1,1992,6.1
1992-06-04,28.014,128.048,24.7,1992,5.9
1992-06-06,1.063,124,18.4,1992,5.8
1992-06-09,-8.457,111.021,73.9,1992,6
1992-06-09,1.103,124.124,57.4,1992,5.5
1992-06-10,1.098,124.052,48,1992,5.8
1992-06-11,1.084,124.096,52,1992,5.6
1992-06-15,24.014,95.912,16.6,1992,6.2
1992-06-15,-0.052,123.011,130.9,1992,5.5
1992-06-16,45.633,142.26,324.9,1992,5.8
1992-06-17,-60.301,-56.791,3.2,1992,6
1992-06-21,-26.572,-70.706,38.5,1992,5.5
1992-06-21,-37.824,177.023,35.9,1992,6.2
1992-06-22,-60.823,-22.124,22.5,1992,6.3
1992-06-23,-3.59,129.083,88.1,1992,5.5
1992-06-23,-35.994,-101.265,2.2,1992,5.9
1992-06-24,51.533,-173.426,35.3,1992,5.7
1992-06-25,-28.288,-176.636,22.1,1992,6.5
1992-06-26,-33.631,-178.638,11.9,1992,5.7
1992-06-26,6.11,-82.372,28.9,1992,5.7
1992-06-28,34.184,-116.532,11.1,1992,7.3
1992-06-28,34.289,-116.817,12.3,1992,6.5
1992-06-29,-10.638,161.505,58.4,1992,5.7
1992-06-29,36.769,-116.317,10.5,1992,5.5
1992-07-05,-13.382,-111.255,6.1,1992,5.5
1992-07-10,44.742,149.492,16.7,1992,6.5
1992-07-11,-22.471,-178.324,388.8,1992,7.2
1992-07-12,41.474,142.026,68.3,1992,6.1
1992-07-12,3.084,121.968,618,1992,5.5
1992-07-13,51.161,157.618,49.7,1992,6.1
1992-07-13,-3.916,-76.564,96.3,1992,6.3
1992-07-14,-4.729,125.426,475.8,1992,5.9
1992-07-16,39.403,143.295,29.8,1992,5.7
1992-07-16,-4.592,-106.185,10,1992,5.6
1992-07-17,-10.418,-78.527,47.4,1992,5.6
1992-07-18,39.469,143.248,28.6,1992,5.5
1992-07-18,39.449,143.346,26.9,1992,6.9
1992-07-18,39.624,143.113,30.7,1992,6.1
1992-07-18,39.462,143.096,29.3,1992,6.4
1992-07-18,39.481,143.262,27,1992,6
1992-07-18,39.609,143.559,23.3,1992,5.5
1992-07-18,39.206,143.192,38,1992,5.9
1992-07-18,39.21,143.142,29.2,1992,5.6
1992-07-18,39.503,143.044,26,1992,5.8
1992-07-18,39.27,143.11,34.3,1992,5.9
1992-07-20,78.571,5.595,23.5,1992,6.7
1992-07-24,-7.002,149.959,48.2,1992,5.6
1992-07-25,38.699,143.052,19.1,1992,5.8
1992-07-29,39.603,143.471,10.4,1992,6.1
1992-07-30,29.588,90.201,8.6,1992,6
1992-08-01,-21.262,-179.132,623.3,1992,5.5
1992-08-02,-0.857,127.607,20.3,1992,6.2
1992-08-02,-7.152,121.661,489,1992,6.6
1992-08-04,-21.676,-177.155,255.3,1992,5.9
1992-08-04,-12.098,166.634,97.6,1992,6.3
1992-08-07,35.77,135.234,359.7,1992,5.5
1992-08-07,57.57,-142.868,1.9,1992,6.8
1992-08-08,-31.478,-179.869,393.1,1992,6.1
1992-08-09,4.039,126.404,79.7,1992,6
1992-08-11,32.589,141.813,22.6,1992,6.1
1992-08-12,32.613,141.775,19,1992,5.6
1992-08-13,-6.118,148.928,49.2,1992,5.9
1992-08-15,5.088,-75.604,118,1992,5.7
1992-08-16,-5.358,146.738,216.4,1992,6.2
1992-08-18,-28.695,-178.194,196.6,1992,5.7
1992-08-19,50.485,-174.918,15.5,1992,6
1992-08-19,42.11,73.607,13,1992,7.2
1992-08-19,42.151,73.521,2.3,1992,6
1992-08-19,42.064,73.285,18.2,1992,6.6
1992-08-19,42.046,73.241,16.3,1992,6.6
1992-08-24,41.97,140.697,124.7,1992,6
1992-08-24,-56.725,-26.833,97.5,1992,6
1992-08-25,47.803,153.512,64.2,1992,5.5
1992-08-25,-10.013,160.287,23.6,1992,5.6
1992-08-28,-1.034,-13.576,12.8,1992,6.8
1992-08-29,33.223,138.092,293.2,1992,6.2
1992-08-30,-17.87,-178.647,569.9,1992,6.4
1992-09-01,23.771,121.689,55.6,1992,5.7
1992-09-02,11.727,-87.386,39.9,1992,7.7
1992-09-02,-6.045,112.106,630.4,1992,6.7
1992-09-02,10.402,-86.808,11,1992,5.5
1992-09-02,11.269,-86.736,38.1,1992,5.9
1992-09-05,12.083,-87.359,61.2,1992,5.8
1992-09-09,76.202,7.243,14.2,1992,6
1992-09-10,-22.58,-174.8,26.6,1992,5.8
1992-09-10,10.198,-86.544,35.2,1992,5.7
1992-09-10,-17.278,167.932,37.4,1992,5.5
1992-09-11,-6.146,26.656,15.8,1992,6.3
1992-09-15,11.032,-86.795,49.2,1992,5.5
1992-09-15,-14.07,167.332,185.2,1992,6.2
1992-09-24,-61.25,154.269,31.3,1992,6
1992-09-26,-37.032,77.995,11.3,1992,5.6
1992-09-26,1.3,129.089,24.8,1992,6.6
1992-09-27,1.292,129.31,20.8,1992,5.7
1992-09-27,1.218,129.295,25,1992,5.6
1992-09-27,53.744,-157.443,28.3,1992,5.6
1992-09-28,13.443,-90.72,62,1992,5.9
1992-09-28,24.127,122.615,31.5,1992,6
1992-09-30,51.402,-178.629,26.7,1992,5.9
1992-09-30,51.273,-178.062,19.3,1992,6.6
1992-09-30,51.157,-178.148,14.2,1992,6
1992-09-30,51.15,-178.201,42.2,1992,5.5
1992-10-01,51.148,-177.973,12.7,1992,5.9
1992-10-06,-5.459,151.278,55.3,1992,5.9
1992-10-08,51.121,-177.845,28,1992,5.5
1992-10-11,-19.26,169.025,135.8,1992,7.4
1992-10-11,50.458,153.159,289.2,1992,5.5
1992-10-12,29.719,31.144,23.4,1992,5.6
1992-10-15,-14.496,166.786,43.9,1992,6.8
1992-10-17,-19.212,169.633,9.6,1992,6.4
1992-10-17,6.869,-76.723,10.5,1992,6.7
1992-10-18,-6.296,130.2,122,1992,6.1
1992-10-18,7.094,-76.763,3.3,1992,7.1
1992-10-18,6.975,-76.778,8.2,1992,5.5
1992-10-18,-6.774,105.551,62.9,1992,5.7
1992-10-19,-19.432,169.678,41.6,1992,6.1
1992-10-20,55.61,166.24,26,1992,5.6
1992-10-20,55.478,166.313,8,1992,5.8
1992-10-21,-6.865,144.182,18.2,1992,6.1
1992-10-22,-30.059,-177.22,28,1992,6.5
1992-10-22,-29.903,-176.956,11.9,1992,6.4
1992-10-23,-5.338,152.644,37.6,1992,6.4
1992-10-23,-5.278,152.661,26.1,1992,5.6
1992-10-23,-9.487,122.545,43.7,1992,6
1992-10-23,42.563,45.096,16.9,1992,6.4
1992-10-24,-29.902,-177.073,21.5,1992,5.5
1992-10-24,-29.777,-177.244,16.8,1992,6.6
1992-10-25,-29.763,-177.296,28.9,1992,5.8
1992-10-29,6.791,123.815,28.9,1992,6.2
1992-10-30,29.912,139.048,395.3,1992,6.4
1992-10-31,-2.33,141.26,9.5,1992,6.5
1992-10-31,-2.313,141.278,30.6,1992,6.1
1992-11-03,-62.421,-161.426,10,1992,5.5
1992-11-04,-61.605,154.899,3.1,1992,6.4
1992-11-04,-35.843,-102.401,10.2,1992,5.6
1992-11-04,-14.254,167.664,11.3,1992,6.4
1992-11-04,-31.658,-71.644,21.3,1992,5.9
1992-11-05,-5.211,152.636,21,1992,6.1
1992-11-06,38.045,27.001,9.7,1992,5.9
1992-11-08,-15.726,-179.694,9.1,1992,6.7
1992-11-10,53.84,160.641,42.3,1992,5.5
1992-11-11,-2.906,141.599,39.4,1992,5.6
1992-11-11,-7.355,156.174,27.7,1992,5.5
1992-11-11,51.182,-179.229,38.2,1992,6.1
1992-11-12,-53.79,-51.779,9.8,1992,5.8
1992-11-12,-22.392,-178.034,366.7,1992,6.1
1992-11-17,-5.844,130.611,78.7,1992,5.6
1992-11-18,38.325,22.516,10.7,1992,5.7
1992-11-21,35.785,22.628,67.8,1992,5.7
1992-11-21,-56.537,-25.899,15.7,1992,6.5
1992-11-22,-56.435,-25.986,39,1992,5.5
1992-11-22,-19.568,-173.641,22.1,1992,5.6
1992-11-24,51.172,179.14,45.6,1992,5.6
1992-11-24,-0.079,122.837,187.7,1992,5.7
1992-11-25,2.534,128.567,47.1,1992,5.7
1992-11-25,-13.561,166.351,51.2,1992,5.5
1992-11-27,2.503,128.729,18.5,1992,5.6
1992-11-28,-31.368,-72.049,8.4,1992,6.4
1992-11-28,2.537,128.719,49.5,1992,5.5
1992-11-30,35.612,-34.566,16.6,1992,5.7
1992-12-01,-20.824,169.292,25.3,1992,5.9
1992-12-04,37.74,72.18,115.7,1992,5.5
1992-12-06,37.732,72.183,118.6,1992,5.5
1992-12-07,43.98,147.146,47.5,1992,5.8
1992-12-08,9.331,93.554,96.7,1992,5.8
1992-12-09,-56.426,-142.459,15,1992,5.7
1992-12-11,-17.422,168.13,33.6,1992,5.5
1992-12-12,34.417,141.757,21.1,1992,5.8
1992-12-12,-8.495,121.833,33.1,1992,7.8
1992-12-12,-8.597,121.945,19.3,1992,6
1992-12-12,-8.402,121.741,13.9,1992,5.5
1992-12-12,-8.528,121.906,24.9,1992,6.1
1992-12-14,-33.906,179.928,152.1,1992,5.7
1992-12-17,25.901,61.444,38.6,1992,5.5
1992-12-18,-6.477,147.218,28.9,1992,6
1992-12-18,-52.893,72.857,10,1992,5.5
1992-12-19,-11.378,166.341,45.7,1992,5.8
1992-12-19,51.873,158.38,55.2,1992,5.9
1992-12-20,-6.594,130.404,76,1992,7.3
1992-12-23,-6.551,130.427,79.1,1992,5.5
1992-12-24,-15.313,-173.01,19.6,1992,6.2
1992-12-26,-5.589,152.854,39.2,1992,5.6
1992-12-26,-1.028,-78.027,6.4,1992,5.7
1992-12-26,-32.452,-178.254,14.1,1992,5.5
1992-12-26,-0.531,-19.4,7.7,1992,6.8
1992-12-27,38.921,142.387,30.7,1992,5.8
1992-12-27,-6.094,113.04,609.5,1992,5.8
1992-12-31,38.947,142.477,36.3,1992,5.5
1992-12-31,-32.052,-177.945,13.4,1992,6.3
1993-01-03,-4.077,129.474,52.5,1993,5.6
1993-01-04,3.292,128.099,63.8,1993,5.7
1993-01-04,-22.037,-174.649,4.3,1993,5.8
1993-01-10,-59.295,-26.312,63.1,1993,6.7
1993-01-13,-50.847,139.316,6.5,1993,6.3
1993-01-15,43.022,144.194,94.9,1993,6.1
1993-01-15,43.031,144.154,100.2,1993,7.6
1993-01-18,18.355,145.816,163.4,1993,6.1
1993-01-18,30.769,90.331,3.2,1993,5.7
1993-01-19,-45.039,35.222,15,1993,5.7
1993-01-19,38.615,133.493,454.4,1993,6.5
1993-01-19,1.192,126.098,57,1993,5.7
1993-01-20,3.102,97.615,68.8,1993,6
1993-01-20,-32.543,-177.984,15,1993,5.7
1993-01-20,-8.311,121.357,44.7,1993,5.6
1993-01-20,-7.201,128.579,34.3,1993,6.4
1993-01-25,-15.195,-173.431,15,1993,5.5
1993-02-03,18.796,145.49,225,1993,5.5
1993-02-05,12.565,141.909,30.5,1993,5.7
1993-02-05,-11.605,166.391,52.9,1993,5.6
1993-02-06,-56.581,-25.849,31.8,1993,5.5
