Date;lat;lon;dep;yr;mag
3/01/1991;-29.602;-111.879;15;1991;5.7
3/01/1991;-7.156;148.609;23.9;1991;6
3/01/1991;-7.157;148.529;50.1;1991;6
3/01/1991;2.053;126.837;44.6;1991;5.6
5/01/1991;23.573;95.871;17.5;1991;7
8/01/1991;-18.074;-173.446;33.7;1991;6.1
9/01/1991;-5.358;151.907;27.7;1991;6.1
10/01/1991;-5.475;151.904;33.3;1991;5.6
13/01/1991;40.615;105.795;12.3;1991;5.6
13/01/1991;-2.874;84.544;31.9;1991;5.6
14/01/1991;-25.26;178.412;575.6;1991;5.6
15/01/1991;-5.975;154.484;64.9;1991;5.9
17/01/1991;-4.999;151.27;153.2;1991;5.6
18/01/1991;-51.189;139.333;1.9;1991;6.3
20/01/1991;-21.227;170.061;80.5;1991;5.8
21/01/1991;-55.538;-128.086;10.8;1991;5.8
23/01/1991;51.966;178.842;111;1991;6.4
25/01/1991;-2.114;139.063;28.4;1991;6
25/01/1991;-2.127;139.152;57.5;1991;5.9
28/01/1991;-41.967;171.772;27.1;1991;5.5
28/01/1991;-41.97;171.767;18.4;1991;5.7
31/01/1991;0.52;126.019;45;1991;5.5
31/01/1991;35.947;70.442;142.4;1991;6.9
9/02/1991;-15.599;-176.981;18.2;1991;5.9
9/02/1991;-9.891;159.216;23.4;1991;6.9
9/02/1991;-9.885;159.256;28.5;1991;6.2
10/02/1991;8.693;-39.889;11.1;1991;5.7
10/02/1991;14.069;144.806;154.6;1991;5.9
12/02/1991;-32.033;179.963;364.5;1991;5.5
14/02/1991;-33.012;-179.249;48.7;1991;5.7
14/02/1991;-6.273;154.774;51.3;1991;5.8
14/02/1991;-22.382;-112.708;20.8;1991;5.9
16/02/1991;48.297;154.331;44.4;1991;6
17/02/1991;-21.119;169.852;68;1991;5.8
18/02/1991;8.917;126.49;35.1;1991;6.8
20/02/1991;-22.603;-112.957;17.9;1991;5.7
21/02/1991;58.412;-175.45;14.5;1991;6.6
24/02/1991;-15.131;-173.354;16;1991;5.5
25/02/1991;40.324;78.972;23.8;1991;5.9
28/02/1991;-20.088;-175.757;217;1991;5.5
1/03/1991;10.9;-84.649;204.7;1991;6
3/03/1991;-21.874;-174.996;14.9;1991;6.1
5/03/1991;-3.997;102.31;56.3;1991;5.5
8/03/1991;60.846;167.041;9.8;1991;6.6
8/03/1991;60.806;167.125;9.3;1991;6.1
8/03/1991;60.693;167.211;25;1991;5.6
8/03/1991;-24.563;-69.936;53;1991;5.5
8/03/1991;60.947;166.81;25;1991;5.8
9/03/1991;-54.678;-131.511;19.5;1991;5.8
11/03/1991;-50.99;29.165;12.4;1991;6.4
16/03/1991;10.178;-85.231;49;1991;6.2
20/03/1991;-5.811;-80.936;26.3;1991;5.8
21/03/1991;-9.756;-79.748;23.1;1991;6
21/03/1991;-11.702;166.362;67.5;1991;5.5
26/03/1991;21.715;121.731;18.7;1991;6.2
26/03/1991;19.775;-70.343;12.1;1991;5.6
28/03/1991;-18.231;168.135;33.1;1991;5.6
1/04/1991;15.782;95.689;10.5;1991;5.8
1/04/1991;-4.886;152.075;88.7;1991;5.5
1/04/1991;15.816;95.653;12.6;1991;5.6
1/04/1991;16.179;-98.272;22.4;1991;5.6
4/04/1991;7.052;-78.118;33.6;1991;6.1
4/04/1991;-6.051;-77.136;22.3;1991;6.4
5/04/1991;-5.969;-77.083;21.7;1991;6.9
5/04/1991;-14.209;-75.49;51.7;1991;6.2
5/04/1991;-54.461;-132.526;15;1991;5.6
6/04/1991;-15.027;-175.452;21.3;1991;6.7
7/04/1991;-3.051;130.396;22.7;1991;5.7
9/04/1991;-9.819;-74.672;128.6;1991;5.5
11/04/1991;-5.28;151.784;55.9;1991;5.5
13/04/1991;-20.121;169.153;33;1991;5.6
14/04/1991;27.221;127.415;83.9;1991;5.9
18/04/1991;-22.933;-179.277;479.7;1991;5.7
19/04/1991;-15.038;-174.956;24.7;1991;6
19/04/1991;-6.952;129.514;132.9;1991;5.7
22/04/1991;9.672;-83.072;13.2;1991;7.6
23/04/1991;-2.742;134.479;12.4;1991;5.6
23/04/1991;14.041;-91.615;64;1991;5.6
24/04/1991;9.104;126.74;21.5;1991;6.2
24/04/1991;2.543;-79.711;26.6;1991;6.1
24/04/1991;9.771;-83.515;0.5;1991;6
29/04/1991;42.434;43.673;7;1991;7
29/04/1991;-11.293;-77.654;59.9;1991;5.8
29/04/1991;42.499;43.737;22.2;1991;5.5
29/04/1991;42.475;43.851;13.2;1991;6
30/04/1991;5.891;-82.69;15;1991;5.8
30/04/1991;-6.333;147.245;53.6;1991;5.5
1/05/1991;62.551;-151.513;114.1;1991;6.2
2/05/1991;9.423;-77.182;34.2;1991;5.7
3/05/1991;28.016;139.695;436.3;1991;6.7
4/05/1991;9.549;-82.439;6;1991;6.1
7/05/1991;39.466;144.69;21.8;1991;5.8
10/05/1991;-16.207;-174.07;134;1991;6.2
13/05/1991;-3.472;82.759;29.5;1991;5.8
17/05/1991;-4.37;142.745;70.9;1991;6.3
19/05/1991;1.159;122.935;21.4;1991;6.9
21/05/1991;-7.542;126.516;50.5;1991;6.6
24/05/1991;-60.473;-44.23;7.8;1991;5.5
24/05/1991;-16.565;-70.698;120.5;1991;6.9
30/05/1991;54.517;-161.709;28.5;1991;7
31/05/1991;-6.061;130.655;85;1991;5.6
7/06/1991;-7.119;122.699;520;1991;6.9
9/06/1991;-20.238;-176.146;277.8;1991;7
10/06/1991;23.735;-45.367;10.9;1991;6.2
11/06/1991;8.367;-102.998;7.6;1991;5.7
12/06/1991;-2.231;-78.873;97;1991;5.5
12/06/1991;42.808;143.321;112.1;1991;5.5
13/06/1991;-19.908;-175.666;205.7;1991;5.7
15/06/1991;42.408;44.011;7;1991;6.2
15/06/1991;-58.346;-24.403;25.6;1991;6.5
15/06/1991;10.118;125.89;55;1991;6
16/06/1991;15.232;120.486;46.8;1991;5.5
18/06/1991;0.167;149.339;27.4;1991;5.6
19/06/1991;-58.28;-24.98;17;1991;5.6
20/06/1991;1.206;122.772;32.5;1991;7.5
20/06/1991;1.173;122.827;40.1;1991;5.6
21/06/1991;13.406;-89.635;70.8;1991;5.6
22/06/1991;23.777;-108.567;13.3;1991;6.1
23/06/1991;-26.776;-63.27;562.1;1991;7.3
23/06/1991;-26.891;-63.26;576.7;1991;5.5
1/07/1991;-15.88;-74.954;40.9;1991;5.8
2/07/1991;-1.092;99.792;53.4;1991;6.3
2/07/1991;-23.193;-179.05;420;1991;5.6
4/07/1991;-8.149;124.596;27.3;1991;6.7
5/07/1991;-9.619;114.553;36.9;1991;6
5/07/1991;47.912;145.825;468.4;1991;5.7
6/07/1991;-13.279;-72.189;100.3;1991;6.8
9/07/1991;23.217;-65.568;9.3;1991;5.6
13/07/1991;42.203;-125.761;14;1991;6.8
13/07/1991;48.807;154.879;39.2;1991;6.1
14/07/1991;36.382;71.148;218.9;1991;6.6
18/07/1991;-8.162;121.578;34.1;1991;5.5
20/07/1991;54.546;-161.676;38.4;1991;5.7
21/07/1991;3.01;128.456;64.2;1991;5.5
25/07/1991;16.88;-101.369;29.2;1991;5.5
5/08/1991;-21.325;-174.337;31;1991;5.9
6/08/1991;35.808;141.109;28.8;1991;5.7
8/08/1991;1.042;122.575;12.4;1991;6.6
8/08/1991;1.247;122.613;30.4;1991;5.5
11/08/1991;-3.114;130.338;23.4;1991;5.6
12/08/1991;-14.186;-14.276;13.6;1991;5.5
14/08/1991;54.339;-169.261;288.3;1991;5.9
14/08/1991;-13.567;167.687;12;1991;6.5
15/08/1991;-45.92;-72.568;11.3;1991;5.6
15/08/1991;-16.061;168.081;180.9;1991;6.2
16/08/1991;41.693;-125.506;15;1991;6.2
17/08/1991;40.253;-124.11;15.8;1991;6
17/08/1991;41.748;-125.586;6.7;1991;7.1
24/08/1991;-6.096;130.361;106.3;1991;5.5
26/08/1991;18.906;-80.903;16.7;1991;5.5
26/08/1991;6.901;94.408;24.1;1991;5.5
26/08/1991;6.916;94.513;25.9;1991;5.7
28/08/1991;-22.163;179.743;598.3;1991;5.6
3/09/1991;33.69;138.791;28.9;1991;6.2
3/09/1991;-17.913;-116.021;14.7;1991;6.3
3/09/1991;-17.936;-116.038;17.2;1991;6.2
9/09/1991;51.301;-178.142;52.2;1991;5.5
9/09/1991;12.689;144.067;30.8;1991;5.6
15/09/1991;-17.902;-116.002;10;1991;5.5
15/09/1991;-31.458;-69.939;102.5;1991;5.7
18/09/1991;14.605;-90.931;10.7;1991;6.1
21/09/1991;-16.229;-172.916;23.1;1991;6
26/09/1991;-16.099;-173.148;14;1991;5.5
28/09/1991;-5.767;151.048;28;1991;6.6
30/09/1991;-20.815;-178.504;567.1;1991;7
30/09/1991;-20.862;-178.63;589.7;1991;5.5
3/10/1991;-16.872;168.243;15.6;1991;5.6
8/10/1991;45.619;149.045;144.8;1991;5.9
12/10/1991;-13.706;166.751;48.5;1991;6.1
13/10/1991;2.463;127.748;27.9;1991;5.7
13/10/1991;-55.886;-122.747;3.6;1991;6.2
14/10/1991;-9.051;158.555;38.3;1991;7.2
14/10/1991;-9.03;158.689;34.1;1991;6.4
15/10/1991;-6.489;130.037;144.4;1991;6.1
17/10/1991;-4.522;135.379;20.4;1991;5.8
17/10/1991;-15.291;-173.474;38.1;1991;5.9
18/10/1991;-24.296;-177.5;199.5;1991;6.4
